CSID,CaseMasterID,csdate,cstype,PolicePersonID
3015,8363,2023-03-20 11:28:43,A,2206
3016,8365,2024-06-18 23:23:09,A,182
3017,8369,2023-07-12 14:01:40,A,587
3018,8370,2024-12-09 21:20:46,C,576
3019,8371,2024-08-04 08:59:38,A,624
3020,8373,2024-07-09 23:42:27,C,927
3021,8374,2023-08-23 12:36:30,A,644
3022,8379,2024-12-14 06:55:45,A,33
3023,8382,2024-12-05 19:04:02,A,1293
3024,8385,2023-09-26 19:21:45,A,1082
3025,8390,2023-07-03 19:16:31,A,107
3026,8393,2023-12-06 17:18:17,A,688
3027,8394,2024-09-09 22:33:18,A,522
3028,8395,2023-02-23 03:46:36,A,1607
3029,8396,2024-06-26 15:24:26,A,1008
3030,8401,2024-04-21 06:15:52,A,2057
3031,8404,2025-04-19 10:59:44,A,601
3032,8414,2024-08-16 21:18:35,C,1589
3033,8416,2024-03-16 13:01:47,B,419
3034,8418,2024-07-26 13:40:19,A,1843
3035,8420,2024-05-10 17:50:00,A,1236
3036,8421,2024-12-18 15:54:26,B,1958
3037,8427,2024-04-08 00:47:51,A,2121
3038,8430,2024-01-03 20:47:06,A,426
3039,8431,2025-05-22 02:17:06,A,1961
3040,8432,2025-02-07 19:33:14,A,780
3041,8433,2023-02-18 11:28:07,A,1531
3042,8435,2025-01-22 20:03:11,A,9
3043,8436,2024-06-18 17:38:10,A,188
3044,8439,2025-01-02 01:05:14,C,2333
3045,8445,2024-07-11 10:28:54,A,895
3046,8446,2024-09-05 21:25:48,A,253
3047,8447,2024-05-19 22:37:21,A,1762
3048,8448,2024-09-23 06:25:27,A,1789
3049,8449,2024-01-22 03:05:42,A,1941
3050,8453,2023-07-21 00:16:01,A,1712
3051,8457,2024-06-17 01:57:30,A,1481
3052,8465,2023-08-08 09:46:20,A,1299
3053,8467,2024-06-03 16:42:40,A,20
3054,8470,2025-01-08 19:27:51,A,1034
3055,8474,2023-09-14 18:42:09,A,1755
3056,8475,2023-10-15 02:40:33,B,325
3057,8479,2024-02-15 14:15:43,A,1167
3058,8481,2023-07-07 13:42:02,A,2386
3059,8484,2024-04-19 07:08:04,A,2026
3060,8492,2025-04-09 17:05:02,A,457
3061,8505,2025-03-15 12:22:17,A,1793
3062,8506,2023-11-01 19:54:18,B,955
3063,8512,2025-05-21 22:19:12,A,10
3064,8514,2023-10-27 11:46:54,A,1943
3065,8519,2023-02-22 09:59:55,B,221
3066,8521,2023-06-11 00:00:35,A,23
3067,8522,2023-07-22 03:17:55,B,1140
3068,8526,2024-05-14 02:46:23,A,1312
3069,8527,2023-12-17 15:25:14,A,82
3070,8529,2023-12-08 13:55:12,A,904
3071,8532,2024-06-01 12:45:03,A,1644
3072,8537,2024-03-25 13:25:15,B,1839
3073,8540,2024-08-30 19:47:55,A,799
3074,8541,2024-09-03 19:00:42,A,769
3075,8542,2023-05-22 18:10:53,A,215
3076,8545,2023-09-26 00:15:45,A,98
3077,8546,2024-10-27 10:18:30,A,1742
3078,8547,2024-08-25 18:25:39,A,2230
3079,8551,2024-07-22 07:17:31,A,1120
3080,8552,2024-10-31 18:55:33,C,186
3081,8553,2023-07-23 16:58:13,A,1767
3082,8555,2024-07-30 12:09:34,A,1476
3083,8558,2025-03-02 03:59:07,A,1748
3084,8561,2024-11-10 18:43:08,A,1336
3085,8562,2024-08-20 01:55:20,C,1485
3086,8564,2024-04-16 10:59:34,C,734
3087,8570,2024-12-05 06:25:53,A,2157
3088,8579,2025-04-23 20:59:26,A,898
3089,8580,2024-01-30 11:46:35,A,2253
3090,8589,2023-11-20 02:54:00,A,43
3091,8591,2024-01-20 06:51:48,A,22
3092,8598,2025-05-19 17:02:07,A,1413
3093,8602,2023-12-20 13:41:16,A,1863
3094,8603,2023-08-30 03:34:58,A,2413
3095,8604,2023-06-25 05:38:00,C,1787
3096,8605,2025-04-05 09:42:47,B,1379
3097,8606,2023-09-06 21:59:32,A,171
3098,8612,2024-09-28 13:42:57,A,1816
3099,8613,2023-07-25 20:41:26,C,2052
3100,8616,2024-02-25 04:27:26,A,724
3101,8619,2024-10-23 07:35:34,B,1150
3102,8621,2023-11-18 09:51:06,A,1639
3103,8623,2025-04-21 11:06:45,B,2264
3104,8627,2025-04-26 15:04:14,A,810
3105,8628,2024-05-22 22:35:28,C,1517
3106,8631,2025-04-09 04:50:15,B,323
3107,8632,2024-12-31 14:11:44,C,73
3108,8634,2023-12-28 04:29:39,A,715
3109,8637,2024-04-21 21:29:19,A,2128
3110,8639,2023-12-24 22:50:51,A,2333
3111,8640,2023-07-09 08:39:17,A,886
3112,8642,2025-06-12 18:24:10,B,529
3113,8655,2024-07-11 03:28:45,A,1742
3114,8657,2024-04-05 22:09:46,A,1323
3115,8660,2025-01-03 09:35:20,C,1989
3116,8662,2023-05-05 17:23:59,A,2440
3117,8663,2024-09-26 19:02:07,A,1874
3118,8666,2025-03-09 08:07:40,A,331
3119,8669,2023-07-23 04:21:28,A,546
3120,8673,2024-09-13 00:15:13,A,1950
3121,8674,2023-09-08 22:33:01,A,1320
3122,8677,2023-10-12 20:21:54,A,230
3123,8679,2023-11-25 16:18:23,A,795
3124,8681,2024-03-18 03:14:47,B,384
3125,8682,2025-03-02 00:39:44,B,1043
3126,8684,2023-07-14 09:08:39,A,1082
3127,8691,2023-04-29 20:47:14,A,425
3128,8698,2024-01-22 15:07:02,B,169
3129,8701,2023-05-10 14:57:50,A,2
3130,8702,2024-03-04 07:35:44,A,269
3131,8703,2024-12-18 19:32:07,C,1851
3132,8704,2023-11-14 08:39:20,A,1571
3133,8708,2025-04-07 19:08:35,A,1689
3134,8709,2024-10-22 11:05:10,A,910
3135,8710,2023-11-16 07:39:37,A,1086
3136,8711,2024-12-17 21:07:13,A,11
3137,8713,2024-10-17 23:45:19,B,823
3138,8714,2024-04-26 00:13:38,A,1061
3139,8718,2024-10-16 14:00:32,A,578
3140,8719,2024-06-14 17:05:30,A,11
3141,8720,2023-04-24 06:05:47,A,8
3142,8721,2023-11-02 22:42:33,A,1278
3143,8725,2025-01-04 23:11:51,A,1226
3144,8728,2024-12-01 08:13:11,A,182
3145,8730,2024-03-09 00:35:07,A,597
3146,8733,2024-04-24 13:01:02,A,1912
3147,8734,2025-02-11 22:23:18,A,2153
3148,8737,2024-04-09 17:24:15,A,1001
3149,8738,2024-12-31 09:47:54,A,2249
3150,8742,2024-02-10 06:15:03,A,1272
3151,8745,2023-02-10 17:47:21,A,1483
3152,8746,2024-03-25 05:54:12,A,1894
3153,8747,2025-02-14 01:50:36,A,238
3154,8749,2024-06-20 08:41:28,A,1248
3155,8750,2023-09-29 12:41:38,A,232
3156,8751,2024-07-09 12:27:37,A,579
3157,8758,2024-01-25 06:23:52,A,874
3158,8759,2023-06-30 14:34:01,A,1261
3159,8761,2023-08-17 18:17:45,A,1291
3160,8764,2023-07-15 18:52:08,A,2294
3161,8766,2024-04-23 00:28:01,A,452
3162,8767,2024-08-27 09:34:01,A,2007
3163,8768,2024-08-06 10:44:05,A,1958
3164,8772,2023-07-19 05:26:19,A,501
3165,8774,2024-04-11 16:13:52,A,1702
3166,8775,2024-07-22 20:39:24,A,260
3167,8777,2024-09-22 18:08:38,A,1667
3168,8789,2024-04-27 05:19:07,A,1165
3169,8791,2023-10-24 21:37:43,A,165
3170,8798,2024-07-29 13:55:20,B,1845
3171,8810,2024-05-31 02:31:52,A,1804
3172,8815,2023-07-15 15:07:32,A,1054
3173,8816,2025-01-21 01:10:00,A,1708
3174,8817,2024-08-22 21:25:24,A,1393
3175,8822,2024-07-14 14:51:02,A,2020
3176,8823,2023-10-20 11:30:22,A,195
3177,8824,2024-01-18 16:54:32,A,2240
3178,8825,2024-01-25 11:52:31,A,688
3179,8829,2024-06-07 02:12:04,A,1774
3180,8835,2024-12-24 01:36:48,A,432
3181,8836,2024-11-25 15:00:09,A,2188
3182,8837,2023-07-21 12:04:52,A,899
3183,8840,2024-03-06 15:55:24,A,2000
3184,8841,2023-06-06 16:45:52,A,1916
3185,8842,2024-04-13 18:59:40,B,1912
3186,8844,2024-11-18 11:31:09,A,161
3187,8846,2023-05-09 07:17:24,A,1400
3188,8847,2023-11-15 06:21:29,A,1709
3189,8851,2023-04-29 00:57:16,A,273
3190,8856,2023-12-01 21:04:00,A,126
3191,8860,2024-02-02 18:04:17,B,2258
3192,8867,2025-01-01 01:27:15,A,277
3193,8868,2024-03-20 03:25:59,A,2250
3194,8870,2023-07-17 22:12:47,A,1418
3195,8871,2024-10-06 10:14:36,A,496
3196,8873,2024-01-13 08:03:55,A,553
3197,8874,2023-12-28 20:18:59,A,1555
3198,8876,2024-12-18 18:06:14,C,1618
3199,8878,2024-08-30 10:33:37,A,1147
3200,8879,2025-04-03 05:29:01,B,1939
3201,8881,2024-05-15 00:13:16,A,1167
3202,8887,2024-10-11 14:19:27,A,1098
3203,8888,2024-05-25 05:15:42,A,2248
3204,8890,2023-04-03 10:44:12,A,2117
3205,8892,2024-03-21 21:40:53,A,480
3206,8893,2023-07-14 06:53:23,A,885
3207,8899,2024-09-04 13:17:54,A,595
3208,8902,2023-06-29 18:38:56,A,860
3209,8904,2023-06-02 21:31:57,A,1053
3210,8908,2025-06-13 08:46:25,A,436
3211,8911,2024-11-10 16:37:22,A,598
3212,8917,2024-01-15 00:52:36,A,2248
3213,8921,2023-04-30 20:06:52,A,1395
3214,8923,2024-01-03 16:30:36,A,712
3215,8924,2023-02-28 02:19:22,A,915
3216,8926,2023-02-25 01:01:10,A,1411
3217,8932,2023-10-18 03:07:45,A,1768
3218,8938,2023-12-07 02:49:24,A,2352
3219,8939,2025-03-03 17:41:42,A,465
3220,8940,2024-11-29 03:36:40,C,1005
3221,8951,2024-09-14 00:54:57,A,378
3222,8953,2023-04-30 07:39:54,A,589
3223,8955,2024-07-03 16:04:13,C,386
3224,8958,2024-03-16 05:14:58,A,1344
3225,8960,2023-06-18 21:24:28,C,1895
3226,8967,2023-06-17 17:47:07,B,2239
3227,8969,2023-08-20 13:08:07,C,1411
3228,8973,2024-10-01 21:05:33,A,704
3229,8975,2024-12-31 07:08:06,A,1002
3230,8976,2023-05-27 15:13:43,A,1695
3231,8978,2023-12-08 06:03:26,A,1252
3232,8979,2024-10-23 19:18:10,A,692
3233,8981,2025-03-03 13:17:12,A,938
3234,8984,2024-04-07 13:25:27,B,2020
3235,8985,2025-02-26 04:03:53,A,1309
3236,8986,2024-10-08 17:40:52,A,1764
3237,8989,2025-03-03 20:38:27,A,82
3238,9006,2025-01-30 01:21:43,C,163
3239,9008,2024-12-07 16:30:01,B,1389
3240,9010,2023-08-02 20:58:56,A,878
3241,9011,2024-03-03 16:02:15,A,1871
3242,9012,2023-11-16 05:52:57,A,250
3243,9014,2024-01-31 15:22:49,A,1726
3244,9015,2025-04-06 20:43:33,A,1262
3245,9016,2024-08-13 21:47:44,A,1328
3246,9019,2023-05-21 23:59:06,B,232
3247,9021,2023-07-27 08:54:25,A,1431
3248,9025,2024-06-03 14:29:50,A,912
3249,9026,2023-08-07 14:30:09,C,1470
3250,9033,2025-02-13 02:23:24,A,1698
3251,9034,2023-10-21 22:46:47,A,642
3252,9041,2024-05-16 06:23:24,C,519
3253,9049,2024-12-12 06:31:53,A,1299
3254,9051,2024-08-07 10:57:08,A,1176
3255,9055,2023-10-31 11:12:23,B,532
3256,9058,2024-04-25 20:11:17,A,872
3257,9061,2024-11-29 18:12:22,A,915
3258,9062,2025-02-14 16:53:55,A,2253
3259,9064,2025-01-15 07:43:32,A,644
3260,9066,2024-03-18 02:42:34,A,485
3261,9068,2024-12-05 11:48:44,A,1205
3262,9070,2023-10-19 07:12:23,A,518
3263,9076,2024-02-27 18:23:19,A,1756
3264,9083,2023-06-03 04:10:21,C,960
3265,9084,2024-06-26 22:20:32,C,2126
3266,9087,2023-11-15 16:51:15,B,2038
3267,9089,2023-10-11 22:26:01,A,2281
3268,9090,2024-02-06 13:21:07,A,779
3269,9093,2025-02-10 02:24:36,B,2244
3270,9094,2025-02-25 23:39:32,A,809
3271,9097,2024-10-03 16:49:53,B,1779
3272,9102,2023-07-07 19:08:32,A,1680
3273,9107,2023-03-26 20:06:13,A,1146
3274,9111,2024-12-22 18:47:24,B,932
3275,9115,2024-12-21 12:19:07,A,2349
3276,9119,2023-05-28 11:26:55,A,685
3277,9121,2024-07-07 21:54:42,A,1422
3278,9122,2024-05-11 17:32:37,B,1791
3279,9123,2023-11-26 18:38:17,A,2146
3280,9125,2024-11-16 15:33:43,A,1171
3281,9126,2023-10-28 17:54:30,A,1283
3282,9128,2024-03-14 23:58:05,A,1323
3283,9129,2025-01-22 16:38:44,C,205
3284,9132,2024-10-31 02:55:27,A,594
3285,9137,2023-07-15 01:19:08,B,538
3286,9139,2025-04-01 08:09:16,A,276
3287,9141,2024-12-12 11:32:28,A,1770
3288,9143,2023-12-09 04:39:01,B,164
3289,9152,2024-06-27 02:11:58,C,1510
3290,9153,2024-04-01 20:41:53,A,325
3291,9155,2024-09-02 20:29:34,A,1879
3292,9156,2024-09-13 10:23:03,A,80
3293,9163,2023-06-09 09:25:13,C,460
3294,9164,2023-12-30 19:10:59,A,1736
3295,9167,2024-09-06 11:49:10,C,322
3296,9169,2024-08-23 14:58:15,A,1768
3297,9170,2024-11-03 08:30:58,A,391
3298,9171,2024-12-22 04:10:21,B,1838
3299,9172,2025-05-04 10:24:57,A,1263
3300,9174,2023-04-25 01:39:18,B,356
3301,9176,2023-09-16 07:46:29,B,2238
3302,9179,2024-07-25 14:23:27,A,1737
3303,9180,2024-09-03 13:59:07,A,2098
3304,9181,2024-01-01 22:16:24,A,512
3305,9186,2024-05-24 05:49:53,C,1223
3306,9191,2025-01-17 06:52:56,A,403
3307,9194,2024-01-23 09:49:06,C,1250
3308,9195,2025-01-28 16:27:02,A,1437
3309,9200,2023-07-14 23:06:57,A,1625
3310,9203,2024-12-02 18:23:36,C,981
3311,9211,2024-08-28 16:02:18,A,2289
3312,9219,2024-10-17 03:04:01,A,2420
3313,9228,2023-07-31 02:13:50,A,2245
3314,9229,2025-04-13 19:28:09,C,2005
3315,9232,2024-02-22 23:57:02,A,1448
3316,9233,2025-01-18 14:41:05,A,1860
3317,9235,2024-07-13 18:40:24,A,1368
3318,9236,2023-11-14 21:09:15,A,1778
3319,9238,2024-08-21 11:45:48,A,32
3320,9239,2023-09-02 15:34:31,A,1830
3321,9241,2023-12-23 09:21:52,A,2057
3322,9244,2024-12-01 08:19:49,A,2370
3323,9245,2023-12-18 20:16:59,A,2116
3324,9248,2023-12-26 08:11:35,A,971
3325,9266,2024-10-09 04:23:43,A,44
3326,9268,2023-04-28 03:08:37,A,1454
3327,9269,2024-03-30 19:53:50,A,2059
3328,9272,2025-03-08 20:25:45,A,1804
3329,9275,2024-06-07 07:29:43,A,174
3330,9277,2023-04-05 03:29:29,A,2435
3331,9278,2024-02-07 06:46:04,A,391
3332,9281,2024-09-30 05:02:45,A,1483
3333,9283,2023-09-21 03:59:43,A,926
3334,9286,2024-04-20 17:58:57,A,728
3335,9292,2023-10-22 18:40:55,A,1660
3336,9296,2024-05-16 07:15:14,A,1489
3337,9297,2024-05-21 16:16:57,A,992
3338,9300,2024-05-12 22:02:10,B,262
3339,9302,2023-12-16 12:12:27,A,363
3340,9315,2024-06-20 02:04:57,A,99
3341,9316,2023-06-02 12:13:42,A,1699
3342,9317,2024-08-20 13:43:05,A,2099
3343,9318,2023-08-23 06:50:55,A,57
3344,9321,2024-07-22 01:53:55,B,713
3345,9323,2024-12-12 05:04:20,A,4
3346,9325,2024-08-11 08:26:19,C,216
3347,9334,2023-12-10 10:11:58,A,1128
3348,9338,2025-02-26 14:30:10,A,1073
3349,9341,2024-03-17 01:29:55,A,1483
3350,9343,2025-02-01 02:21:22,A,1929
3351,9347,2023-07-17 09:32:54,A,2286
3352,9349,2024-04-24 16:44:05,A,664
3353,9350,2025-03-01 19:07:06,A,2124
3354,9352,2024-12-09 19:25:47,B,2129
3355,9358,2024-05-03 06:30:07,C,1088
3356,9360,2023-08-30 05:42:30,A,25
3357,9361,2024-01-05 07:42:11,A,1237
3358,9362,2024-11-23 22:20:07,A,1750
3359,9364,2025-03-12 08:05:58,A,476
3360,9366,2024-11-16 17:02:43,A,2364
3361,9367,2023-12-09 22:20:57,A,1261
3362,9368,2023-10-30 20:11:08,A,652
3363,9370,2024-05-21 18:03:31,A,2195
3364,9373,2023-05-02 04:40:06,A,2146
3365,9377,2025-01-08 15:54:12,A,2077
3366,9378,2024-08-18 04:34:42,A,2079
3367,9380,2024-08-10 21:48:31,C,2313
3368,9383,2024-09-18 14:55:13,C,214
3369,9384,2024-11-19 10:09:00,C,1103
3370,9386,2023-07-09 11:37:39,A,477
3371,9393,2024-03-26 05:48:12,A,1818
3372,9397,2025-05-30 03:25:36,A,324
3373,9398,2024-02-03 18:56:13,A,2102
3374,9400,2024-08-08 13:45:41,A,4
3375,9402,2024-04-20 21:20:31,A,2340
3376,9403,2023-04-09 02:44:00,A,925
3377,9407,2024-05-22 19:07:31,A,2095
3378,9410,2025-02-02 03:11:04,C,1324
3379,9411,2023-11-04 23:55:28,A,1934
3380,9413,2024-07-07 14:39:55,A,1415
3381,9414,2023-04-07 15:01:48,A,935
3382,9416,2023-06-04 10:04:33,A,673
3383,9418,2024-12-09 14:08:59,A,1402
3384,9419,2024-02-06 20:20:17,A,1779
3385,9421,2024-10-19 01:05:04,A,833
3386,9423,2024-09-16 22:15:28,A,642
3387,9427,2024-08-18 00:43:37,A,1965
3388,9429,2023-10-11 09:15:03,A,1534
3389,9437,2023-12-28 11:28:37,A,896
3390,9443,2025-05-10 03:53:28,A,923
3391,9449,2024-05-10 08:39:30,A,41
3392,9452,2024-06-08 08:37:46,A,1820
3393,9454,2023-10-24 17:03:09,B,696
3394,9460,2024-03-31 11:07:07,B,1780
3395,9464,2024-01-20 11:19:40,A,1837
3396,9466,2024-07-31 16:43:56,C,1471
3397,9468,2023-10-10 18:40:42,A,343
3398,9469,2024-05-30 18:50:22,A,1539
3399,9471,2023-04-19 15:57:15,A,1134
3400,9472,2024-06-12 15:32:15,C,1884
3401,9474,2024-09-29 03:58:21,B,1789
3402,9477,2023-04-19 01:32:54,A,2153
3403,9481,2024-07-29 02:25:02,A,101
3404,9483,2023-10-09 23:07:21,A,359
3405,9484,2023-12-19 18:38:15,A,981
3406,9485,2024-11-17 18:43:42,A,1332
3407,9486,2025-01-02 21:23:39,C,2026
3408,9488,2023-09-09 23:28:16,A,606
3409,9489,2024-12-13 20:08:59,A,2248
3410,9490,2023-04-08 04:15:06,A,1239
3411,9491,2024-09-20 08:04:24,A,2345
3412,9495,2024-03-02 17:26:14,A,254
3413,9496,2024-03-21 07:26:47,A,1265
3414,9497,2023-08-29 04:56:51,A,1159
3415,9506,2023-04-05 12:47:02,A,1628
3416,9514,2024-10-20 18:00:34,A,2425
3417,9517,2024-08-11 03:51:02,C,1310
3418,9525,2024-09-16 06:55:46,A,2377
3419,9528,2024-08-01 00:02:42,A,909
3420,9530,2023-08-25 13:47:47,A,1873
3421,9531,2023-10-26 00:07:00,A,1278
3422,9536,2024-01-19 16:29:26,A,959
3423,9537,2024-10-01 15:01:24,A,70
3424,9539,2024-01-25 19:16:23,A,889
3425,9540,2024-03-26 22:23:47,A,1713
3426,9543,2024-10-31 23:23:05,A,109
3427,9549,2024-01-07 08:49:22,C,1464
3428,9552,2024-04-28 01:26:23,C,936
3429,9553,2024-10-04 03:02:45,B,13
3430,9554,2024-06-23 06:50:59,B,1456
3431,9555,2023-10-28 17:33:07,A,517
3432,9557,2024-08-27 06:25:24,A,74
3433,9559,2025-01-17 02:12:03,A,380
3434,9562,2023-09-26 12:37:48,A,1312
3435,9564,2024-05-07 05:31:26,B,2264
3436,9566,2024-08-23 02:20:25,A,1421
3437,9569,2023-09-09 09:06:14,A,564
3438,9570,2023-11-12 12:09:10,A,1625
3439,9571,2023-08-27 19:08:13,A,668
3440,9572,2024-07-21 14:26:20,A,1528
3441,9573,2025-04-04 23:41:44,A,1113
3442,9574,2024-01-18 15:25:28,A,1582
3443,9575,2023-05-26 16:56:44,A,53
3444,9576,2023-09-06 01:49:08,A,746
3445,9577,2025-02-27 05:19:54,A,1853
3446,9583,2024-10-28 05:00:54,A,739
3447,9593,2023-12-25 16:06:31,C,1371
3448,9594,2023-08-08 00:54:51,A,224
3449,9595,2024-08-24 16:41:16,B,1778
3450,9596,2024-05-08 00:26:53,B,171
3451,9600,2024-08-06 03:22:30,B,932
3452,9602,2025-03-31 11:10:16,A,1800
3453,9608,2023-08-17 18:01:00,A,686
3454,9613,2023-03-02 17:08:57,A,837
3455,9614,2025-03-13 07:18:24,A,425
3456,9615,2023-11-16 15:01:49,A,866
3457,9619,2023-12-11 19:12:12,C,313
3458,9620,2023-10-13 09:40:31,A,936
3459,9624,2023-05-30 10:18:41,A,1034
3460,9626,2024-03-13 01:33:44,A,1538
3461,9628,2024-12-04 20:59:48,A,1219
3462,9630,2023-10-07 09:06:30,A,368
3463,9631,2023-04-21 10:43:16,A,246
3464,9632,2024-12-16 07:52:32,B,1685
3465,9635,2023-11-12 17:30:41,A,1787
3466,9637,2024-02-07 22:21:27,A,280
3467,9638,2024-07-24 03:12:31,A,2242
3468,9643,2024-12-08 08:14:48,A,1116
3469,9649,2023-04-26 11:00:22,C,901
3470,9651,2023-11-09 08:09:04,A,2160
3471,9652,2024-09-25 07:14:33,C,1414
3472,9656,2024-04-02 18:35:40,B,1586
3473,9657,2024-09-13 20:07:29,A,740
3474,9659,2023-10-17 12:43:44,A,2341
3475,9661,2023-08-13 17:56:53,A,485
3476,9663,2023-12-05 20:00:10,A,1200
3477,9670,2023-09-28 22:22:20,A,1089
3478,9671,2023-06-27 08:02:48,A,1707
3479,9676,2024-10-04 15:56:38,A,2378
3480,9677,2025-03-03 01:39:36,B,1979
3481,9680,2023-08-04 13:47:12,A,745
3482,9683,2024-05-22 08:50:39,C,1456
3483,9684,2023-08-15 16:41:53,A,1098
3484,9686,2024-09-14 12:19:11,A,2088
3485,9687,2024-01-05 23:18:48,A,299
3486,9688,2025-01-02 15:08:38,A,695
3487,9691,2023-12-06 05:28:18,A,1888
3488,9692,2024-06-18 04:07:46,A,446
3489,9693,2024-11-13 03:55:23,C,2063
3490,9697,2023-09-12 00:07:13,C,2216
3491,9702,2024-08-09 20:53:46,B,792
3492,9705,2024-01-17 18:32:50,A,1259
3493,9711,2024-06-30 17:28:49,A,482
3494,9712,2023-08-09 11:04:19,A,1225
3495,9719,2023-12-18 08:04:53,B,973
3496,9721,2024-03-01 14:18:53,A,696
3497,9724,2024-06-26 10:47:45,A,897
3498,9725,2023-04-21 17:12:59,B,1585
3499,9727,2023-05-28 02:57:31,A,1917
3500,9732,2024-04-21 00:37:12,A,947
3501,9736,2024-09-09 00:33:14,A,2173
3502,9739,2023-06-23 16:27:20,A,125
3503,9746,2023-08-11 08:32:57,A,1989
3504,9747,2024-06-07 01:34:37,C,2102
3505,9748,2025-02-13 07:22:42,C,2225
3506,9749,2023-11-24 00:42:11,C,397
3507,9752,2023-07-14 23:13:55,A,2001
3508,9755,2023-06-17 19:46:33,A,1051
3509,9757,2024-06-10 04:58:56,A,518
3510,9760,2023-11-30 23:44:08,A,318
3511,9761,2023-10-02 22:45:13,A,2381
3512,9762,2023-12-09 11:36:28,A,2323
3513,9763,2024-02-11 00:42:16,A,1198
3514,9764,2024-02-10 06:21:14,A,2237
3515,9765,2024-07-06 01:28:13,A,2064
3516,9767,2023-10-17 14:48:17,A,1838
3517,9769,2024-05-15 16:59:45,A,42
3518,9770,2023-09-25 19:06:57,B,150
3519,9772,2023-07-24 08:50:39,A,1916
3520,9774,2023-08-18 19:07:42,A,643
3521,9775,2024-01-16 04:55:10,A,1563
3522,9776,2024-03-25 07:34:47,A,2355
3523,9780,2023-08-21 19:28:10,A,1896
3524,9783,2024-01-29 11:37:22,A,2228
3525,9784,2023-10-07 03:05:11,A,1654
3526,9790,2023-11-09 04:25:08,A,74
3527,9794,2025-04-22 05:25:01,A,170
3528,9801,2023-08-28 08:48:42,A,732
3529,9803,2023-11-18 09:48:33,B,2103
3530,9807,2025-01-11 13:28:31,A,1607
3531,9808,2024-04-19 08:46:54,A,1416
3532,9810,2024-01-26 19:58:10,A,1900
3533,9811,2024-01-07 07:52:35,A,1080
3534,9812,2023-05-29 08:25:10,A,49
3535,9813,2024-10-27 06:50:14,C,380
3536,9817,2024-07-09 19:14:12,C,1761
3537,9819,2023-10-27 05:36:31,A,2272
3538,9820,2025-01-07 14:52:50,A,2257
3539,9827,2023-10-11 19:51:02,A,111
3540,9828,2024-06-30 19:21:37,A,1850
3541,9831,2025-02-10 08:39:44,A,2296
3542,9834,2024-12-09 08:04:36,B,2103
3543,9842,2025-04-20 08:53:29,A,443
3544,9845,2023-07-05 11:22:44,A,1884
3545,9847,2024-08-26 03:07:21,A,730
3546,9851,2024-04-08 14:12:08,A,1448
3547,9854,2023-11-28 15:14:45,A,2126
3548,9856,2024-06-06 23:28:55,A,762
3549,9860,2024-09-29 20:21:08,A,2042
3550,9861,2024-07-19 20:21:35,A,1123
3551,9865,2023-12-20 07:56:43,A,1308
3552,9867,2024-07-19 02:08:00,A,1417
3553,9868,2024-09-07 23:13:07,A,1120
3554,9875,2024-06-14 07:08:54,A,497
3555,9878,2023-06-18 00:35:37,A,787
3556,9882,2024-01-31 13:06:30,A,2049
3557,9884,2024-03-21 19:44:44,A,1006
3558,9886,2025-03-26 02:32:26,A,1563
3559,9887,2023-10-27 06:12:32,A,1765
3560,9889,2024-01-12 01:40:14,A,41
3561,9891,2024-06-04 03:22:27,B,1883
3562,9893,2024-06-21 04:02:38,B,2387
3563,9898,2024-04-08 01:44:22,A,613
3564,9908,2025-04-05 23:16:47,C,1231
3565,9910,2025-01-31 11:52:41,A,1891
3566,9911,2024-02-07 19:42:37,B,844
3567,9912,2023-06-21 09:02:15,A,68
3568,9915,2024-10-18 00:19:14,A,2066
3569,9920,2023-09-01 17:03:32,A,1756
3570,9923,2025-04-10 11:20:41,C,1082
3571,9929,2025-02-13 06:25:08,A,764
3572,9938,2024-03-16 21:40:24,A,2409
3573,9943,2025-06-04 03:29:27,B,479
3574,9944,2023-10-20 07:04:13,B,1770
3575,9945,2025-04-22 07:05:50,A,1230
3576,9948,2023-08-30 02:42:24,B,2011
3577,9950,2024-11-04 00:27:05,A,1339
3578,9951,2023-07-09 00:19:07,A,1587
3579,9952,2023-08-26 01:19:46,A,2312
3580,9954,2024-05-26 11:30:40,A,2150
3581,9955,2025-02-24 02:13:39,A,1489
3582,9957,2024-10-27 21:40:34,A,1158
3583,9959,2024-08-15 07:09:54,A,349
3584,9962,2024-11-03 04:15:24,A,1193
3585,9964,2024-09-01 18:47:38,C,2401
3586,9966,2024-09-07 03:14:49,A,2249
3587,9967,2024-02-06 21:03:26,A,1816
3588,9970,2025-02-28 14:01:13,A,806
3589,9974,2023-09-24 15:49:14,B,1565
3590,9979,2023-06-22 12:52:31,C,2208
3591,9981,2025-02-22 09:00:19,C,1132
3592,9989,2023-09-07 12:20:23,A,401
3593,9996,2024-08-12 00:56:53,A,2256
3594,9997,2024-11-16 01:30:10,A,2288
