CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
2928,IT_ACT,66C,2,2
2929,IT_ACT,43,1,1
2929,IT_ACT,66D,2,2
2930,IT_ACT,66D,1,1
2931,IT_ACT,66C,1,1
2931,IT_ACT,43,2,2
2932,IT_ACT,66D,1,1
2932,IT_ACT,43,2,2
2933,IT_ACT,66D,1,1
2933,IT_ACT,43,2,2
2933,IT_ACT,66C,3,3
2934,IT_ACT,66C,1,1
2934,IT_ACT,66D,2,2
2935,IT_ACT,66D,1,1
2935,IT_ACT,66C,2,2
2936,IT_ACT,66C,1,1
2936,IT_ACT,43,2,2
2936,IT_ACT,66D,3,3
2937,IT_ACT,66D,1,1
2937,IT_ACT,43,2,2
2937,IT_ACT,66C,3,3
2938,IT_ACT,66D,1,1
2938,IT_ACT,43,2,2
2939,IT_ACT,43,1,1
2939,IT_ACT,66C,2,2
2939,IT_ACT,66D,3,3
2940,IT_ACT,66C,1,1
2941,IT_ACT,66C,1,1
2941,IT_ACT,43,2,2
2941,IT_ACT,66D,3,3
2942,IT_ACT,43,1,1
2942,IT_ACT,66D,2,2
2943,IT_ACT,66C,1,1
2943,IT_ACT,66D,2,2
2944,IT_ACT,43,1,1
2944,IT_ACT,66C,2,2
2944,IT_ACT,66D,3,3
2945,IT_ACT,66C,1,1
2946,IT_ACT,43,1,1
2947,IT_ACT,43,1,1
2947,IT_ACT,66C,2,2
2947,IT_ACT,66D,3,3
2948,IT_ACT,43,1,1
2949,IT_ACT,66C,1,1
2950,IT_ACT,66D,1,1
2951,IT_ACT,66C,1,1
2952,IT_ACT,43,1,1
2952,IT_ACT,66C,2,2
2953,IT_ACT,43,1,1
2953,IT_ACT,66C,2,2
2953,IT_ACT,66D,3,3
2954,IT_ACT,43,1,1
2954,IT_ACT,66C,2,2
2954,IT_ACT,66D,3,3
2955,IT_ACT,43,1,1
2956,IT_ACT,66D,1,1
2957,IT_ACT,43,1,1
2958,IT_ACT,66D,1,1
2958,IT_ACT,43,2,2
2959,IT_ACT,43,1,1
2960,IT_ACT,66D,1,1
2960,IT_ACT,43,2,2
2960,IT_ACT,66C,3,3
2961,IT_ACT,66D,1,1
2961,IT_ACT,43,2,2
2962,IT_ACT,43,1,1
2963,IT_ACT,43,1,1
2963,IT_ACT,66D,2,2
2964,IT_ACT,66D,1,1
2965,IT_ACT,43,1,1
2966,IT_ACT,66C,1,1
2967,IT_ACT,43,1,1
2967,IT_ACT,66D,2,2
2967,IT_ACT,66C,3,3
2968,IT_ACT,43,1,1
2968,IT_ACT,66C,2,2
2968,IT_ACT,66D,3,3
2969,IT_ACT,66C,1,1
2969,IT_ACT,43,2,2
2970,IT_ACT,66D,1,1
2971,IT_ACT,66C,1,1
2971,IT_ACT,43,2,2
2971,IT_ACT,66D,3,3
2972,IT_ACT,43,1,1
2972,IT_ACT,66C,2,2
2972,IT_ACT,66D,3,3
2973,IT_ACT,43,1,1
2973,IT_ACT,66D,2,2
2973,IT_ACT,66C,3,3
2974,IT_ACT,66C,1,1
2974,IT_ACT,66D,2,2
2974,IT_ACT,43,3,3
2975,IT_ACT,66D,1,1
2976,IT_ACT,43,1,1
2976,IT_ACT,66C,2,2
2977,IT_ACT,66D,1,1
2978,IT_ACT,66D,1,1
2978,IT_ACT,66C,2,2
2978,IT_ACT,43,3,3
2979,IT_ACT,66C,1,1
2979,IT_ACT,66D,2,2
2980,IT_ACT,43,1,1
2980,IT_ACT,66D,2,2
2980,IT_ACT,66C,3,3
2981,IT_ACT,43,1,1
2981,IT_ACT,66D,2,2
2982,IT_ACT,66C,1,1
2982,IT_ACT,66D,2,2
2982,IT_ACT,43,3,3
2983,IT_ACT,43,1,1
2984,IT_ACT,66D,1,1
2984,IT_ACT,66C,2,2
2985,IT_ACT,66C,1,1
2985,IT_ACT,43,2,2
2986,IT_ACT,66C,1,1
2987,IT_ACT,66D,1,1
2987,IT_ACT,66C,2,2
2987,IT_ACT,43,3,3
2988,IT_ACT,66C,1,1
2988,IT_ACT,43,2,2
2989,IT_ACT,66D,1,1
2989,IT_ACT,43,2,2
2989,IT_ACT,66C,3,3
2990,IT_ACT,43,1,1
2990,IT_ACT,66D,2,2
2990,IT_ACT,66C,3,3
2991,IT_ACT,66C,1,1
2992,IT_ACT,66D,1,1
2993,IT_ACT,43,1,1
2994,IT_ACT,43,1,1
2994,IT_ACT,66D,2,2
2994,IT_ACT,66C,3,3
2995,IT_ACT,66C,1,1
2995,IT_ACT,43,2,2
2996,IT_ACT,43,1,1
2997,IT_ACT,66D,1,1
2997,IT_ACT,43,2,2
2997,IT_ACT,66C,3,3
2998,IT_ACT,43,1,1
2998,IT_ACT,66C,2,2
2998,IT_ACT,66D,3,3
2999,IT_ACT,66C,1,1
3000,IT_ACT,43,1,1
3000,IT_ACT,66C,2,2
3000,IT_ACT,66D,3,3
3001,IPC,379,1,1
3002,IT_ACT,43,1,1
3002,IT_ACT,66C,2,2
3003,IPC,379,1,1
3004,IPC,379,1,1
3005,IPC,307,1,1
3006,IPC,307,1,1
3007,IPC,420,1,1
3008,IPC,379,1,1
3009,NDPS,20,1,1
3010,IPC,379,1,1
3011,IPC,392,1,1
3011,IPC,395,2,2
3012,NDPS,20,1,1
3012,NDPS,22,2,2
3012,NDPS,21,3,3
3013,CRPC,151,1,1
3013,CRPC,107,2,2
3014,NDPS,20,1,1
3014,NDPS,29,2,2
3015,NDPS,21,1,1
3016,ARMS,25,1,1
3016,ARMS,27,2,2
3017,IPC,420,1,1
3018,NDPS,20,1,1
3019,IT_ACT,66C,1,1
3019,IT_ACT,43,2,2
3020,IPC,420,1,1
3021,IT_ACT,43,1,1
3021,IT_ACT,66D,2,2
3022,IT_ACT,43,1,1
3022,IT_ACT,66D,2,2
3023,IPC,307,1,1
3024,IPC,307,1,1
3025,IT_ACT,66D,1,1
3025,IT_ACT,43,2,2
3026,IPC,420,1,1
3027,IPC,379,1,1
3028,IPC,379,1,1
3029,IPC,379,1,1
3030,IPC,302,1,1
3031,IPC,302,1,1
3032,IPC,420,1,1
3033,IPC,392,1,1
3034,IPC,420,1,1
3035,IPC,395,1,1
3036,IPC,392,1,1
3037,IPC,379,1,1
3038,IT_ACT,66C,1,1
3038,IT_ACT,43,2,2
3039,NDPS,20,1,1
3040,IPC,498A,1,1
3041,IPC,379,1,1
3042,IPC,379,1,1
3043,IPC,302,1,1
3044,IPC,379,1,1
3045,IPC,307,1,1
3046,IT_ACT,66D,1,1
3047,IT_ACT,66C,1,1
3047,IT_ACT,66D,2,2
3047,IT_ACT,43,3,3
3048,IPC,307,1,1
3049,IPC,379,1,1
3050,IPC,379,1,1
3051,IPC,420,1,1
3052,NDPS,22,1,1
3053,IPC,379,1,1
3054,IPC,379,1,1
3055,NDPS,22,1,1
3056,NDPS,29,1,1
3056,NDPS,20,2,2
3056,NDPS,21,3,3
3057,SC_ST,3,1,1
3058,IT_ACT,66C,1,1
3059,NDPS,22,1,1
3059,NDPS,21,2,2
3060,IPC,395,1,1
3060,IPC,392,2,2
3061,IPC,302,1,1
3062,IT_ACT,43,1,1
3062,IT_ACT,66D,2,2
3062,IT_ACT,66C,3,3
3063,IPC,379,1,1
3064,IT_ACT,43,1,1
3064,IT_ACT,66C,2,2
3064,IT_ACT,66D,3,3
3065,NDPS,21,1,1
3065,NDPS,20,2,2
3066,IPC,379,1,1
3067,IPC,307,1,1
3068,NDPS,29,1,1
3068,NDPS,20,2,2
3069,IPC,302,1,1
3070,IPC,379,1,1
3071,IPC,379,1,1
3072,IT_ACT,43,1,1
3073,IT_ACT,43,1,1
3073,IT_ACT,66C,2,2
3074,NDPS,22,1,1
3075,IPC,420,1,1
3076,IT_ACT,66D,1,1
3076,IT_ACT,43,2,2
3077,IPC,498A,1,1
3077,IPC,304B,2,2
3078,NDPS,20,1,1
3078,NDPS,22,2,2
3078,NDPS,29,3,3
3079,IPC,379,1,1
3080,IPC,302,1,1
3081,IPC,395,1,1
3081,IPC,392,2,2
3082,IPC,420,1,1
3083,NDPS,22,1,1
3084,IPC,302,1,1
3085,IT_ACT,43,1,1
3085,IT_ACT,66D,2,2
3085,IT_ACT,66C,3,3
3086,IPC,420,1,1
3087,IT_ACT,66D,1,1
3087,IT_ACT,43,2,2
3088,IT_ACT,66D,1,1
3088,IT_ACT,66C,2,2
3088,IT_ACT,43,3,3
3089,NDPS,29,1,1
3090,IPC,379,1,1
3091,ARMS,25,1,1
3092,IPC,302,1,1
3093,IT_ACT,43,1,1
3093,IT_ACT,66C,2,2
3094,MVA,185,1,1
3094,MVA,304A,2,2
3094,MVA,184,3,3
3095,IT_ACT,66D,1,1
3095,IT_ACT,43,2,2
3095,IT_ACT,66C,3,3
3096,IPC,392,1,1
3096,IPC,395,2,2
3097,IPC,376,1,1
3097,IPC,304B,2,2
3098,IT_ACT,66C,1,1
3099,IT_ACT,66C,1,1
3099,IT_ACT,66D,2,2
3099,IT_ACT,43,3,3
3100,IPC,379,1,1
3101,IPC,420,1,1
3102,NDPS,22,1,1
3103,IPC,304B,1,1
3104,IT_ACT,43,1,1
3105,IPC,302,1,1
3106,IPC,307,1,1
3107,IT_ACT,43,1,1
3107,IT_ACT,66C,2,2
3108,IPC,302,1,1
3109,SC_ST,3,1,1
3110,IPC,379,1,1
3111,IT_ACT,66C,1,1
3111,IT_ACT,66D,2,2
3112,IPC,376,1,1
3113,IPC,379,1,1
3114,IPC,379,1,1
3115,IPC,307,1,1
3116,IT_ACT,43,1,1
3116,IT_ACT,66D,2,2
3117,POCSO,4,1,1
3117,POCSO,8,2,2
3117,POCSO,12,3,3
3118,IPC,307,1,1
3119,IPC,307,1,1
3120,IPC,304B,1,1
3120,IPC,376,2,2
3121,IPC,420,1,1
3122,IPC,420,1,1
3123,NDPS,20,1,1
3123,NDPS,22,2,2
3123,NDPS,29,3,3
3124,IPC,420,1,1
3125,NDPS,29,1,1
3126,IT_ACT,66C,1,1
3126,IT_ACT,66D,2,2
3127,IPC,304B,1,1
3127,IPC,376,2,2
3128,IPC,307,1,1
3129,IPC,379,1,1
3130,IPC,420,1,1
3131,IPC,379,1,1
3132,IPC,379,1,1
3133,NDPS,20,1,1
3134,IT_ACT,66D,1,1
3134,IT_ACT,66C,2,2
3134,IT_ACT,43,3,3
3135,IPC,420,1,1
3136,IPC,379,1,1
3137,IPC,307,1,1
3138,IPC,379,1,1
3139,IPC,302,1,1
3140,IT_ACT,43,1,1
3141,IPC,420,1,1
3142,IPC,420,1,1
3143,NDPS,22,1,1
3144,IPC,420,1,1
3145,SC_ST,3,1,1
3145,SC_ST,3A,2,2
3146,NDPS,21,1,1
3146,NDPS,29,2,2
3147,IPC,379,1,1
3148,IPC,307,1,1
3149,MVA,304A,1,1
3150,IT_ACT,66D,1,1
3150,IT_ACT,43,2,2
3151,IT_ACT,43,1,1
3151,IT_ACT,66C,2,2
3152,IT_ACT,43,1,1
3153,IPC,420,1,1
3154,IPC,302,1,1
3155,NDPS,21,1,1
3155,NDPS,20,2,2
3155,NDPS,22,3,3
3156,IPC,379,1,1
3157,IPC,302,1,1
3158,IT_ACT,43,1,1
3159,IPC,302,1,1
3160,IT_ACT,43,1,1
3160,IT_ACT,66C,2,2
3161,IPC,307,1,1
3162,IPC,376,1,1
3163,IPC,307,1,1
3164,IPC,307,1,1
3165,IPC,302,1,1
3166,NDPS,29,1,1
3166,NDPS,22,2,2
3166,NDPS,21,3,3
3167,IT_ACT,43,1,1
3167,IT_ACT,66C,2,2
3168,IT_ACT,66D,1,1
3169,IPC,302,1,1
3170,IPC,304B,1,1
3171,NDPS,21,1,1
3172,MVA,184,1,1
3173,MVA,304A,1,1
3173,MVA,185,2,2
3173,MVA,184,3,3
3174,IT_ACT,66D,1,1
3174,IT_ACT,43,2,2
3174,IT_ACT,66C,3,3
3175,ARMS,27,1,1
3175,ARMS,25,2,2
3176,IPC,420,1,1
3177,IPC,379,1,1
3178,IPC,307,1,1
3179,IPC,420,1,1
3180,IT_ACT,43,1,1
3181,IPC,307,1,1
3181,IPC,392,2,2
3182,IPC,304B,1,1
3183,IPC,302,1,1
3184,IPC,304B,1,1
3185,IPC,302,1,1
3186,IPC,420,1,1
3187,IPC,302,1,1
3188,NDPS,20,1,1
3188,NDPS,21,2,2
3189,IPC,395,1,1
3190,IT_ACT,43,1,1
3190,IT_ACT,66C,2,2
3191,IPC,395,1,1
3191,IPC,392,2,2
3192,IPC,420,1,1
3193,NDPS,20,1,1
3193,NDPS,21,2,2
3193,NDPS,22,3,3
3194,IPC,307,1,1
3195,IPC,307,1,1
3196,IPC,304B,1,1
3196,IPC,498A,2,2
3196,IPC,376,3,3
3197,MVA,304A,1,1
3198,NDPS,29,1,1
3198,NDPS,21,2,2
3199,NDPS,20,1,1
3199,NDPS,29,2,2
3200,NDPS,20,1,1
3201,IPC,307,1,1
3202,NDPS,20,1,1
3203,IT_ACT,66D,1,1
3203,IT_ACT,43,2,2
3204,IPC,307,1,1
3205,NDPS,29,1,1
3205,NDPS,22,2,2
3206,IPC,420,1,1
3207,IPC,379,1,1
3208,IPC,420,1,1
3208,IT_ACT,66D,2,2
3209,IPC,420,1,1
3210,IPC,379,1,1
3211,IPC,420,1,1
3212,ARMS,25,1,1
3213,NDPS,29,1,1
3213,NDPS,21,2,2
3213,NDPS,22,3,3
3214,IPC,379,1,1
3215,SC_ST,3A,1,1
3215,SC_ST,3,2,2
3216,IT_ACT,66D,1,1
3216,IT_ACT,66C,2,2
3216,IT_ACT,43,3,3
3217,IPC,379,1,1
3218,IT_ACT,66D,1,1
3218,IT_ACT,43,2,2
3218,IT_ACT,66C,3,3
3219,SC_ST,3A,1,1
3219,SC_ST,3,2,2
3220,IPC,307,1,1
3221,ARMS,27,1,1
3222,IPC,420,1,1
3223,NDPS,20,1,1
3223,NDPS,21,2,2
3224,POCSO,8,1,1
3224,POCSO,12,2,2
3225,IT_ACT,66C,1,1
3225,IT_ACT,66D,2,2
3225,IT_ACT,43,3,3
3226,IPC,498A,1,1
3226,IPC,304B,2,2
3226,IPC,376,3,3
3227,IPC,420,1,1
3228,IPC,379,1,1
3229,NDPS,20,1,1
3229,NDPS,21,2,2
3230,IPC,379,1,1
3231,IT_ACT,43,1,1
3231,IT_ACT,66D,2,2
3231,IT_ACT,66C,3,3
3232,IPC,420,1,1
3233,IPC,302,1,1
3234,IPC,302,1,1
3235,NDPS,20,1,1
3236,IPC,379,1,1
3237,NDPS,21,1,1
3237,NDPS,22,2,2
3238,IPC,307,1,1
3239,IT_ACT,66D,1,1
3240,IPC,307,1,1
3241,IPC,379,1,1
3242,IT_ACT,66C,1,1
3243,IPC,379,1,1
3244,IPC,379,1,1
3245,CRPC,151,1,1
3245,CRPC,107,2,2
3246,IPC,498A,1,1
3246,IPC,304B,2,2
3246,IPC,376,3,3
3247,IPC,420,1,1
3248,IT_ACT,66C,1,1
3248,IT_ACT,43,2,2
3249,IPC,395,1,1
3249,IPC,392,2,2
3250,IPC,420,1,1
3251,POCSO,4,1,1
3252,MVA,304A,1,1
3252,MVA,184,2,2
3252,MVA,185,3,3
3253,IPC,379,1,1
3254,IT_ACT,43,1,1
3254,IT_ACT,66C,2,2
3255,IPC,379,1,1
3256,IT_ACT,66C,1,1
3256,IT_ACT,43,2,2
3257,IPC,379,1,1
3258,IPC,379,1,1
3259,IT_ACT,66C,1,1
3259,IT_ACT,43,2,2
3260,NDPS,20,1,1
3260,NDPS,29,2,2
3261,IPC,379,1,1
3262,ARMS,25,1,1
3262,ARMS,27,2,2
3263,IPC,420,1,1
3264,IPC,304B,1,1
3264,IPC,376,2,2
3264,IPC,498A,3,3
3265,ARMS,25,1,1
3266,IPC,420,1,1
3267,IPC,307,1,1
3267,IPC,392,2,2
3268,IPC,420,1,1
3269,NDPS,29,1,1
3269,NDPS,20,2,2
3270,MVA,184,1,1
3270,MVA,185,2,2
3271,IPC,376,1,1
3271,IPC,498A,2,2
3272,IT_ACT,66D,1,1
3273,IT_ACT,66C,1,1
3273,IT_ACT,43,2,2
3273,IT_ACT,66D,3,3
3274,IPC,307,1,1
3275,IPC,420,1,1
3276,IT_ACT,43,1,1
3276,IT_ACT,66D,2,2
3276,IT_ACT,66C,3,3
3277,NDPS,20,1,1
3278,IT_ACT,66D,1,1
3278,IT_ACT,43,2,2
3278,IT_ACT,66C,3,3
3279,POCSO,12,1,1
3280,IPC,302,1,1
3281,IPC,307,1,1
3282,IPC,307,1,1
3283,IPC,420,1,1
3284,IT_ACT,66C,1,1
3284,IT_ACT,66D,2,2
3285,IPC,307,1,1
3286,IPC,307,1,1
3287,SC_ST,3A,1,1
3288,ARMS,27,1,1
3288,ARMS,25,2,2
3289,IPC,379,1,1
3290,IPC,379,1,1
3291,IPC,379,1,1
3292,IPC,420,1,1
3293,IPC,304B,1,1
3293,IPC,498A,2,2
3293,IPC,376,3,3
3294,IT_ACT,66C,1,1
3294,IT_ACT,43,2,2
3294,IT_ACT,66D,3,3
3295,IPC,420,1,1
3296,IPC,376,1,1
3296,IPC,498A,2,2
3296,IPC,304B,3,3
3297,IPC,302,1,1
3298,NDPS,22,1,1
3299,IT_ACT,66D,1,1
3300,IPC,302,1,1
3301,IPC,302,1,1
3302,CRPC,107,1,1
3302,CRPC,151,2,2
3303,CRPC,151,1,1
3303,CRPC,107,2,2
3304,IPC,304B,1,1
3304,IPC,498A,2,2
3304,IPC,376,3,3
3305,IPC,379,1,1
3306,IPC,420,1,1
3307,IT_ACT,43,1,1
3308,IPC,420,1,1
3309,IPC,302,1,1
3310,IPC,304B,1,1
3310,IPC,376,2,2
3310,IPC,498A,3,3
3311,IPC,307,1,1
3312,IPC,420,1,1
3313,IT_ACT,66C,1,1
3313,IT_ACT,66D,2,2
3313,IT_ACT,43,3,3
3314,NDPS,22,1,1
3315,IT_ACT,43,1,1
3316,IPC,379,1,1
3317,IPC,302,1,1
3318,IT_ACT,66D,1,1
3318,IPC,420,2,2
3319,IT_ACT,66D,1,1
3319,IT_ACT,66C,2,2
3320,IPC,392,1,1
3321,IT_ACT,66C,1,1
3322,IPC,420,1,1
3323,IT_ACT,43,1,1
3324,IT_ACT,66D,1,1
3324,IPC,420,2,2
3325,SC_ST,3,1,1
3325,SC_ST,3A,2,2
3326,IPC,420,1,1
3327,IPC,376,1,1
3327,IPC,498A,2,2
3327,IPC,304B,3,3
3328,IPC,392,1,1
3328,IPC,395,2,2
3329,IT_ACT,43,1,1
3330,MVA,304A,1,1
3330,MVA,184,2,2
3331,IPC,379,1,1
3332,MVA,304A,1,1
3332,MVA,184,2,2
3332,MVA,185,3,3
3333,IT_ACT,66D,1,1
3334,IPC,420,1,1
3335,NDPS,22,1,1
3335,NDPS,21,2,2
3336,IPC,379,1,1
3337,IT_ACT,66D,1,1
3338,IPC,302,1,1
3339,IPC,307,1,1
3340,IPC,379,1,1
3341,IPC,395,1,1
3341,IPC,392,2,2
3342,IPC,420,1,1
3343,IPC,379,1,1
3344,IPC,307,1,1
3345,IPC,379,1,1
3346,IT_ACT,66D,1,1
3347,IPC,420,1,1
3347,IT_ACT,66D,2,2
3348,POCSO,8,1,1
3349,MVA,184,1,1
3349,MVA,185,2,2
3349,MVA,304A,3,3
3350,IPC,302,1,1
3351,IPC,302,1,1
3352,IT_ACT,66C,1,1
3353,IPC,420,1,1
3354,IPC,420,1,1
3355,POCSO,12,1,1
3356,IPC,379,1,1
3357,IPC,379,1,1
3358,IPC,420,1,1
3359,IPC,307,1,1
3360,IPC,420,1,1
3361,POCSO,4,1,1
3362,IT_ACT,66D,1,1
3363,NDPS,29,1,1
3363,NDPS,21,2,2
3364,IT_ACT,66D,1,1
3364,IT_ACT,66C,2,2
3364,IT_ACT,43,3,3
3365,IPC,392,1,1
3365,IPC,395,2,2
3366,IPC,379,1,1
3367,IPC,395,1,1
3367,IPC,392,2,2
3368,IT_ACT,43,1,1
3368,IT_ACT,66C,2,2
3369,IPC,302,1,1
3370,IPC,420,1,1
3371,IT_ACT,66C,1,1
3371,IT_ACT,43,2,2
3372,IPC,302,1,1
3373,IPC,302,1,1
3374,IPC,379,1,1
3375,IPC,307,1,1
3376,IT_ACT,66D,1,1
3376,IT_ACT,43,2,2
3376,IT_ACT,66C,3,3
3377,IT_ACT,66D,1,1
3377,IT_ACT,43,2,2
3378,IT_ACT,66D,1,1
3379,IT_ACT,43,1,1
3379,IT_ACT,66C,2,2
3380,IPC,302,1,1
3381,IT_ACT,66C,1,1
3381,IT_ACT,66D,2,2
3381,IT_ACT,43,3,3
3382,ARMS,25,1,1
3382,ARMS,27,2,2
3383,IPC,379,1,1
3384,IPC,392,1,1
3384,IPC,307,2,2
3385,IPC,420,1,1
3386,IPC,302,1,1
3387,MVA,184,1,1
3387,MVA,304A,2,2
3387,MVA,185,3,3
3388,IPC,302,1,1
3389,IPC,304B,1,1
3389,IPC,498A,2,2
3389,IPC,376,3,3
3390,IPC,420,1,1
3391,IPC,498A,1,1
3391,IPC,304B,2,2
3392,IT_ACT,66D,1,1
3392,IT_ACT,43,2,2
3393,IPC,379,1,1
3394,IPC,302,1,1
3395,IPC,379,1,1
3396,NDPS,29,1,1
3396,NDPS,20,2,2
3397,IPC,307,1,1
3398,POCSO,8,1,1
3399,IPC,498A,1,1
3399,IPC,304B,2,2
3399,IPC,376,3,3
3400,IPC,307,1,1
3401,IPC,302,1,1
3402,POCSO,8,1,1
3402,POCSO,4,2,2
3402,POCSO,12,3,3
3403,IT_ACT,66D,1,1
3403,IT_ACT,43,2,2
3404,IT_ACT,66D,1,1
3405,ARMS,27,1,1
3405,ARMS,25,2,2
3406,IT_ACT,66C,1,1
3406,IT_ACT,43,2,2
3406,IT_ACT,66D,3,3
3407,IPC,498A,1,1
3407,IPC,304B,2,2
3408,IPC,379,1,1
3409,IPC,379,1,1
3410,CRPC,107,1,1
3411,IT_ACT,43,1,1
3411,IT_ACT,66C,2,2
3412,NDPS,22,1,1
3413,IPC,307,1,1
3414,SC_ST,3A,1,1
3414,SC_ST,3,2,2
3415,NDPS,22,1,1
3415,NDPS,29,2,2
3416,IPC,379,1,1
3417,IPC,379,1,1
3418,IT_ACT,66C,1,1
3418,IT_ACT,66D,2,2
3419,IPC,302,1,1
3420,ARMS,25,1,1
3421,CRPC,151,1,1
3421,CRPC,107,2,2
3422,NDPS,21,1,1
3423,MVA,184,1,1
3423,MVA,304A,2,2
3424,IPC,420,1,1
3425,IPC,379,1,1
3426,IPC,302,1,1
3427,IPC,307,1,1
3428,NDPS,29,1,1
3428,NDPS,21,2,2
3428,NDPS,20,3,3
3429,IPC,379,1,1
3430,IT_ACT,66D,1,1
3430,IT_ACT,43,2,2
3430,IT_ACT,66C,3,3
3431,IPC,420,1,1
3432,IPC,420,1,1
3433,IPC,379,1,1
3434,IPC,379,1,1
3435,IPC,307,1,1
3436,IT_ACT,66C,1,1
3437,IPC,498A,1,1
3438,NDPS,20,1,1
3439,IPC,395,1,1
3440,IPC,420,1,1
3441,IPC,392,1,1
3441,IPC,395,2,2
3442,IPC,376,1,1
3442,IPC,304B,2,2
3442,IPC,498A,3,3
3443,IPC,376,1,1
3443,IPC,304B,2,2
3443,IPC,498A,3,3
3444,MVA,304A,1,1
3444,MVA,185,2,2
3445,IT_ACT,66D,1,1
3445,IT_ACT,43,2,2
3446,IPC,307,1,1
3447,MVA,184,1,1
3447,MVA,185,2,2
3448,IPC,376,1,1
3449,IT_ACT,43,1,1
3450,IPC,379,1,1
3451,ARMS,27,1,1
3452,IPC,307,1,1
3453,IPC,307,1,1
3454,IT_ACT,66D,1,1
3454,IT_ACT,66C,2,2
3455,NDPS,21,1,1
3455,NDPS,22,2,2
3455,NDPS,20,3,3
3456,IT_ACT,43,1,1
3456,IT_ACT,66C,2,2
3457,IPC,392,1,1
3457,IPC,395,2,2
3458,IPC,302,1,1
3459,IT_ACT,43,1,1
3460,MVA,185,1,1
3460,MVA,184,2,2
3461,IPC,420,1,1
3462,IPC,420,1,1
3463,IPC,379,1,1
3464,IPC,392,1,1
3464,IPC,395,2,2
3465,IPC,420,1,1
3466,MVA,304A,1,1
3466,MVA,184,2,2
3466,MVA,185,3,3
3467,IPC,420,1,1
3468,IPC,420,1,1
3469,IPC,420,1,1
3470,IPC,420,1,1
3471,IPC,302,1,1
3472,NDPS,21,1,1
3473,POCSO,8,1,1
3473,POCSO,4,2,2
3474,IPC,395,1,1
3474,IPC,392,2,2
3475,IPC,307,1,1
3476,IPC,395,1,1
3476,IPC,392,2,2
3477,IPC,420,1,1
3478,ARMS,27,1,1
3478,ARMS,25,2,2
3479,IPC,498A,1,1
3480,IPC,307,1,1
3481,IT_ACT,66D,1,1
3482,IT_ACT,43,1,1
3482,IT_ACT,66D,2,2
3483,ARMS,25,1,1
3483,ARMS,27,2,2
3484,IT_ACT,66C,1,1
3484,IT_ACT,66D,2,2
3484,IT_ACT,43,3,3
3485,NDPS,22,1,1
3485,NDPS,20,2,2
3486,IPC,379,1,1
3487,IT_ACT,43,1,1
3487,IT_ACT,66D,2,2
3488,IPC,379,1,1
3489,IPC,304B,1,1
3489,IPC,376,2,2
3489,IPC,498A,3,3
3490,IPC,307,1,1
3491,IT_ACT,43,1,1
3491,IT_ACT,66D,2,2
3491,IT_ACT,66C,3,3
3492,IPC,302,1,1
3493,IT_ACT,43,1,1
3493,IT_ACT,66D,2,2
3494,IPC,420,1,1
3495,IPC,420,1,1
3496,IPC,395,1,1
3497,NDPS,21,1,1
3497,NDPS,20,2,2
3497,NDPS,29,3,3
3498,IT_ACT,66D,1,1
3498,IT_ACT,66C,2,2
3499,IPC,379,1,1
3500,IT_ACT,66C,1,1
3501,IPC,307,1,1
3502,IPC,420,1,1
3503,MVA,304A,1,1
3503,MVA,185,2,2
3503,MVA,184,3,3
3504,IPC,379,1,1
3505,NDPS,22,1,1
3505,NDPS,21,2,2
3506,IPC,392,1,1
3507,IPC,420,1,1
3508,IPC,307,1,1
3509,IT_ACT,66D,1,1
3509,IT_ACT,66C,2,2
3509,IT_ACT,43,3,3
3510,IPC,392,1,1
3511,POCSO,8,1,1
3512,IPC,379,1,1
3513,IT_ACT,66C,1,1
3513,IT_ACT,66D,2,2
3514,IPC,304B,1,1
3514,IPC,376,2,2
3514,IPC,498A,3,3
3515,IPC,302,1,1
3516,CRPC,107,1,1
3516,CRPC,151,2,2
3517,IPC,379,1,1
3518,IT_ACT,66D,1,1
3518,IT_ACT,43,2,2
3519,IT_ACT,66D,1,1
3520,NDPS,29,1,1
3520,NDPS,21,2,2
3521,NDPS,20,1,1
3521,NDPS,21,2,2
3522,ARMS,27,1,1
3522,ARMS,25,2,2
3523,IT_ACT,66C,1,1
3523,IT_ACT,66D,2,2
3524,IPC,304B,1,1
3524,IPC,498A,2,2
3525,IT_ACT,43,1,1
3525,IT_ACT,66C,2,2
3525,IT_ACT,66D,3,3
3526,IPC,379,1,1
3527,IPC,420,1,1
3528,IPC,379,1,1
3529,POCSO,8,1,1
3530,IT_ACT,43,1,1
3530,IT_ACT,66D,2,2
3530,IT_ACT,66C,3,3
3531,ARMS,25,1,1
3531,ARMS,27,2,2
3532,IPC,304B,1,1
3532,IPC,498A,2,2
3533,IT_ACT,66C,1,1
3533,IT_ACT,66D,2,2
3533,IT_ACT,43,3,3
3534,POCSO,4,1,1
3535,IPC,420,1,1
3536,IPC,379,1,1
3537,NDPS,21,1,1
3538,IPC,420,1,1
3539,IPC,307,1,1
3540,IT_ACT,43,1,1
3541,IPC,420,1,1
3542,CRPC,151,1,1
3542,CRPC,107,2,2
3543,IPC,376,1,1
3543,IPC,498A,2,2
3544,IPC,379,1,1
3545,IT_ACT,66D,1,1
3546,IT_ACT,43,1,1
3546,IT_ACT,66D,2,2
3547,IPC,379,1,1
3548,IT_ACT,66D,1,1
3548,IT_ACT,43,2,2
