ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
1748,3173,1,2023-12-18,1,20,205,1647,55,7885,1,0
1749,3174,1,2023-10-29,1,18,189,1461,49,7886,1,0
1750,3177,1,2024-02-24,1,18,189,1473,49,7890,1,0
1751,3177,1,2024-02-18,1,18,189,1457,49,7891,1,0
1752,3178,1,2023-08-20,1,14,137,1089,36,7893,1,0
1753,3178,1,2023-09-08,1,14,137,1146,37,7892,1,0
1754,3181,1,2023-09-21,1,17,173,1363,46,7896,1,0
1755,3182,1,2023-03-21,1,2,12,84,5,7898,1,0
1756,3182,1,2023-03-22,1,2,12,121,4,7899,1,0
1757,3184,1,2024-06-08,1,11,107,899,28,7904,1,0
1758,3184,1,2024-06-14,1,11,107,893,27,7905,1,0
1759,3187,1,2023-06-03,1,21,219,1697,56,7909,1,0
1760,3188,1,2023-11-19,1,7,65,541,16,7912,1,0
1761,3188,1,2023-12-05,1,7,65,578,17,7911,1,0
1762,3191,1,2023-07-04,1,17,166,1341,46,7918,1,0
1763,3191,1,2023-06-10,1,17,166,1381,48,7919,1,0
1764,3193,1,2023-12-16,1,11,106,874,27,7923,1,0
1765,3194,1,2023-04-05,1,16,161,1266,44,7926,1,0
1766,3195,1,2024-03-25,1,16,161,1254,42,7929,1,0
1767,3196,1,2024-09-10,1,26,271,2104,76,7930,1,0
1768,3196,1,2024-09-13,1,26,271,2075,77,7932,1,0
1769,3198,1,2024-01-09,1,16,163,1255,44,7935,1,0
1770,3201,1,2023-03-08,1,29,303,2299,85,7941,1,0
1771,3202,1,2024-06-24,1,8,80,628,20,7944,1,0
1772,3202,1,2024-06-21,1,8,80,638,19,7943,1,0
1773,3204,1,2024-07-22,1,29,303,2298,84,7950,1,0
1774,3206,1,2023-01-25,1,7,67,533,16,7954,1,0
1775,3209,1,2023-12-04,1,24,250,1938,70,7958,1,0
1776,3213,1,2023-02-06,1,29,311,2304,85,7966,1,0
1777,3215,1,2024-02-11,1,27,289,2167,78,7971,1,0
1778,3217,1,2023-03-12,1,5,42,350,11,7976,1,0
1779,3218,1,2024-08-07,1,17,172,1384,48,7977,1,0
1780,3219,1,2024-06-15,1,25,262,2026,72,7984,1,0
1781,3220,1,2024-01-07,1,30,323,2430,87,7988,1,0
1782,3228,2,2023-06-29,1,11,113,853,26,8000,1,0
1783,3232,1,2023-04-13,1,25,262,2020,71,8006,1,0
1784,3234,1,2023-10-09,1,24,255,1938,68,8009,1,0
1785,3234,2,2023-10-26,1,24,255,1943,69,8012,1,0
1786,3235,1,2023-08-31,1,10,95,765,23,8014,1,0
1787,3236,1,2024-08-21,1,29,308,2310,85,8016,1,0
1788,3243,1,2023-04-03,1,2,17,84,6,8032,1,0
1789,3247,1,2023-10-19,1,18,180,1454,50,8037,1,0
1790,3250,2,2024-10-09,1,26,278,2097,77,8043,1,0
1791,3252,1,2023-06-27,1,4,32,323,9,8048,1,0
1792,3252,1,2023-06-11,1,4,32,303,10,8049,1,0
1793,3253,1,2024-07-09,1,20,206,1638,54,8052,1,0
1794,3253,1,2024-07-08,1,20,206,1638,55,8053,1,0
1795,3254,1,2023-04-05,1,27,287,2128,79,8056,1,0
1796,3256,1,2023-04-11,1,8,80,642,20,8062,1,0
1797,3256,1,2023-03-25,1,8,80,665,20,8061,1,0
1798,3258,1,2024-04-27,1,18,180,1416,49,8065,1,0
1799,3263,1,2024-09-19,1,16,155,1321,43,8074,1,0
1800,3266,2,2024-05-01,1,16,162,1271,42,8082,1,0
1801,3267,1,2023-03-27,1,20,210,1592,54,8085,1,0
1802,3267,1,2023-03-25,1,20,210,1608,55,8086,1,0
1803,3270,1,2023-02-06,1,16,158,1277,42,8090,1,0
1804,3271,1,2023-09-23,1,19,191,1566,51,8094,1,0
1805,3275,1,2024-04-05,1,7,63,524,16,8102,1,0
1806,3280,1,2024-08-09,1,28,298,2249,81,8112,1,0
1807,3283,1,2023-04-21,1,27,290,2201,78,8117,1,0
1808,3283,1,2023-04-23,1,27,290,2164,78,8118,1,0
1809,3285,1,2023-10-03,1,9,89,690,21,8121,1,0
1810,3285,1,2023-10-10,1,9,89,741,21,8123,1,0
1811,3286,1,2024-10-10,1,20,207,1635,55,8124,1,0
1812,3289,1,2024-02-03,1,26,271,2114,74,8129,1,0
1813,3291,1,2023-12-15,1,7,62,510,17,8135,1,0
1814,3293,1,2024-08-09,1,16,160,1259,44,8142,1,0
1815,3293,1,2024-08-12,1,16,160,1311,44,8143,1,0
1816,3296,1,2023-10-29,1,2,19,143,6,8151,1,0
1817,3300,2,2024-09-11,1,19,198,1549,51,8163,1,0
1818,3300,1,2024-09-10,1,19,198,1498,51,8162,1,0
1819,3302,1,2024-11-03,1,1,9,54,1,8167,1,0
1820,3305,1,2023-02-10,1,6,54,469,15,8174,1,0
1821,3308,1,2024-06-13,1,3,27,188,7,8181,1,0
1822,3310,1,2024-01-14,1,6,57,435,15,8184,1,0
1823,3312,1,2023-09-13,1,9,85,717,21,8188,1,0
1824,3313,1,2024-05-25,1,20,207,1640,54,8189,1,0
1825,3315,1,2023-03-04,1,11,107,882,26,8192,1,0
1826,3317,1,2023-10-26,1,3,23,209,8,8198,1,0
1827,3317,1,2023-11-21,1,3,23,185,7,8199,1,0
1828,3318,2,2024-12-06,1,29,307,2288,85,8200,1,0
1829,3318,1,2024-12-14,1,29,307,2294,84,8201,1,0
1830,3319,2,2023-12-22,1,15,152,1156,41,8202,1,0
1831,3322,1,2023-03-31,1,10,98,830,23,8210,1,0
1832,3322,1,2023-04-03,1,10,98,817,23,8209,1,0
1833,3325,1,2023-12-31,1,27,289,2158,79,8219,1,0
1834,3327,1,2024-01-10,1,8,72,600,20,8224,1,0
1835,3329,1,2024-11-22,1,1,9,56,3,8231,1,0
1836,3334,1,2023-12-28,1,19,197,1526,51,8244,1,0
1837,3339,2,2023-06-07,1,11,115,834,27,8252,1,0
1838,3340,1,2024-03-02,1,21,221,1670,56,8254,1,0
1839,3341,1,2024-08-23,1,27,292,2170,79,8258,1,0
1840,3343,1,2023-09-21,1,13,133,1015,35,8262,1,0
1841,3344,1,2023-04-05,1,3,24,213,7,8265,1,0
1842,3344,1,2023-03-13,1,3,24,196,8,8264,1,0
1843,3346,2,2023-08-29,1,8,80,595,19,8267,1,0
1844,3348,1,2024-07-19,1,2,16,92,5,8271,1,0
1845,3348,1,2024-06-27,1,2,16,111,6,8269,1,0
1846,3350,1,2023-12-23,1,5,46,345,11,8278,1,0
1847,3350,1,2023-12-16,1,5,46,373,12,8277,1,0
1848,3353,1,2023-07-25,1,2,13,86,5,8286,1,0
1849,3355,2,2024-01-10,1,4,38,311,9,8290,1,0
1850,3355,1,2024-01-20,1,4,38,325,10,8292,1,0
1851,3357,1,2024-04-07,1,26,272,2071,74,8296,1,0
1852,3358,2,2024-12-16,1,14,137,1126,37,8300,1,0
1853,3359,2,2023-08-31,1,21,217,1733,56,8302,1,0
1854,3360,1,2024-07-06,1,29,306,2324,85,8304,1,0
1855,3367,1,2023-09-08,1,6,60,444,14,8319,1,0
1856,3367,1,2023-09-21,1,6,60,493,15,8317,1,0
1857,3368,1,2024-04-12,1,29,304,2345,85,8320,1,0
1858,3369,1,2023-06-30,1,24,253,1902,68,8321,1,0
1859,3370,2,2023-07-24,1,5,49,367,12,8322,1,0
1860,3377,1,2023-09-28,1,1,10,4,3,8334,1,0
1861,3377,1,2023-10-06,1,1,10,34,3,8333,1,0
1862,3378,1,2023-09-22,1,14,138,1151,37,8336,1,0
1863,3378,1,2023-10-04,1,14,138,1154,36,8335,1,0
1864,3386,1,2024-12-06,1,10,101,770,25,8351,1,0
1865,3386,1,2025-01-02,1,10,101,811,24,8350,1,0
1866,3389,1,2023-03-05,1,22,232,1806,62,8356,1,0
1867,3389,1,2023-03-16,1,22,232,1807,61,8357,1,0
1868,3391,1,2023-12-30,1,7,65,583,16,8359,1,0
1869,3392,1,2024-02-05,1,22,230,1805,62,8360,1,0
1870,3394,1,2023-12-25,1,25,265,1978,72,8362,1,0
1871,3397,1,2023-06-25,1,19,193,1515,53,8365,1,0
1872,3399,1,2024-10-01,1,9,84,717,21,8368,1,0
1873,3400,1,2023-11-22,1,14,141,1142,37,8371,1,0
1874,3400,1,2023-11-08,1,14,141,1140,37,8372,1,0
1875,3401,1,2024-08-20,1,19,194,1495,52,8373,1,0
1876,3406,1,2023-09-07,1,10,94,816,23,8382,1,0
1877,3406,1,2023-09-20,1,10,94,814,24,8383,1,0
1878,3407,1,2023-08-09,1,16,163,1309,44,8384,1,0
1879,3409,1,2023-04-03,1,6,59,420,14,8386,1,0
1880,3409,2,2023-04-22,1,6,59,498,15,8387,1,0
1881,3412,1,2023-04-29,1,1,10,20,3,8392,1,0
1882,3412,1,2023-04-22,1,1,10,14,1,8393,1,0
1883,3413,1,2024-02-05,1,17,173,1392,48,8395,1,0
1884,3417,1,2024-06-25,1,29,310,2332,84,8403,1,0
1885,3417,1,2024-07-12,1,29,310,2361,84,8402,1,0
1886,3418,1,2025-01-01,1,4,35,315,10,8404,1,0
1887,3418,2,2025-01-11,1,4,35,290,9,8405,1,0
1888,3422,2,2024-09-03,1,6,54,483,14,8413,1,0
1889,3426,1,2024-11-25,1,19,193,1518,53,8423,1,0
1890,3426,1,2024-11-27,1,19,193,1539,51,8422,1,0
1891,3428,1,2025-01-09,1,8,80,616,20,8429,1,0
1892,3429,2,2024-08-30,1,10,97,752,25,8430,1,0
1893,3430,1,2024-04-16,1,12,119,933,31,8433,1,0
1894,3432,1,2023-10-01,1,4,32,289,9,8440,1,0
1895,3432,1,2023-10-18,1,4,32,281,9,8439,1,0
1896,3434,1,2024-03-09,1,25,260,1979,71,8443,1,0
1897,3435,1,2023-11-20,1,10,95,832,23,8444,1,0
1898,3439,1,2023-07-26,1,23,245,1884,63,8454,1,0
1899,3440,1,2023-11-24,1,21,220,1678,59,8455,1,0
1900,3441,1,2023-04-16,1,25,259,1995,72,8456,1,0
1901,3446,1,2024-07-03,1,8,77,661,18,8471,1,0
1902,3448,1,2024-01-27,1,28,296,2245,82,8477,1,0
1903,3454,1,2025-01-20,1,4,36,314,10,8486,1,0
1904,3456,1,2024-04-14,1,27,292,2208,78,8491,1,0
1905,3459,1,2023-01-17,1,4,40,269,9,8498,1,0
1906,3459,1,2023-01-25,1,4,40,296,9,8497,1,0
1907,3460,1,2024-12-08,1,24,252,1910,68,8501,1,0
1908,3464,1,2024-11-23,1,11,111,889,27,8511,1,0
1909,3464,2,2024-11-22,1,11,111,862,27,8509,1,0
1910,3465,2,2024-09-11,1,27,289,2198,78,8512,1,0
1911,3466,1,2023-04-05,1,23,243,1893,65,8513,1,0
1912,3467,1,2023-11-04,1,9,86,728,22,8518,1,0
1913,3468,1,2024-03-01,1,23,242,1893,65,8521,1,0
1914,3470,2,2025-01-21,1,4,38,298,10,8526,1,0
1915,3470,1,2025-01-12,1,4,38,259,10,8527,1,0
1916,3475,1,2023-10-19,1,29,305,2334,84,8534,1,0
1917,3475,2,2023-11-14,1,29,305,2339,84,8535,1,0
1918,3476,1,2023-12-30,1,7,66,566,16,8538,1,0
1919,3477,1,2024-12-18,1,8,74,593,20,8539,1,0
1920,3478,1,2023-12-24,1,1,7,45,2,8543,1,0
1921,3480,1,2023-07-11,1,15,147,1179,39,8546,1,0
1922,3481,1,2023-08-18,1,10,104,784,25,8547,1,0
1923,3483,2,2023-01-24,1,11,112,910,26,8552,1,0
1924,3487,1,2023-12-07,1,17,173,1360,45,8561,1,0
1925,3487,2,2023-11-29,1,17,173,1341,46,8559,1,0
1926,3488,1,2024-09-08,1,26,271,2076,74,8564,1,0
1927,3493,1,2024-06-24,1,15,146,1165,40,8569,1,0
1928,3498,1,2024-05-30,1,22,226,1801,62,8580,1,0
1929,3504,1,2024-10-27,1,11,107,873,27,8590,1,0
1930,3505,1,2024-02-03,1,27,285,2186,78,8591,1,0
1931,3506,1,2024-10-01,1,3,25,245,7,8592,1,0
1932,3506,1,2024-10-11,1,3,25,185,7,8593,1,0
1933,3507,1,2023-04-05,1,1,3,8,3,8594,1,0
1934,3508,2,2023-12-25,1,15,151,1173,40,8595,1,0
1935,3509,1,2024-09-15,1,1,5,5,2,8596,1,0
1936,3509,1,2024-09-06,1,1,5,45,3,8597,1,0
1937,3510,1,2023-05-29,1,27,283,2186,78,8600,1,0
1938,3510,1,2023-06-12,1,27,283,2155,78,8599,1,0
1939,3514,1,2024-08-12,1,23,237,1824,64,8609,1,0
1940,3517,1,2024-05-09,1,26,277,2099,76,8613,1,0
1941,3523,1,2023-01-13,1,21,216,1658,58,8622,1,0
1942,3523,2,2023-01-12,1,21,216,1689,56,8623,1,0
1943,3524,1,2023-06-03,1,14,142,1087,36,8624,1,0
1944,3525,2,2024-04-23,1,30,319,2380,87,8625,1,0
1945,3527,1,2024-10-05,1,23,244,1811,64,8629,1,0
1946,3533,2,2023-06-10,1,16,161,1273,43,8641,1,0
1947,3534,1,2023-07-28,1,6,60,494,14,8642,1,0
1948,3535,1,2023-08-22,1,8,75,633,18,8645,1,0
1949,3538,1,2023-09-23,1,17,169,1347,47,8656,1,0
1950,3538,1,2023-10-03,1,17,169,1349,47,8655,1,0
1951,3541,1,2024-10-31,1,9,86,713,22,8661,1,0
1952,3541,1,2024-11-17,1,9,86,733,21,8660,1,0
1953,3542,2,2024-01-13,1,8,82,588,20,8664,1,0
1954,3545,1,2023-03-13,1,10,95,826,25,8669,1,0
1955,3545,1,2023-03-02,1,10,95,811,23,8670,1,0
1956,3548,1,2023-02-03,1,13,132,1062,34,8678,1,0
1957,3548,1,2023-02-22,1,13,132,1012,33,8677,1,0
1958,3549,2,2023-12-17,1,5,49,411,13,8679,1,0
1959,3549,1,2023-12-24,1,5,49,388,12,8680,1,0
1960,3559,1,2023-08-03,1,29,303,2352,85,8698,1,0
1961,3560,1,2023-10-02,1,9,85,737,21,8699,1,0
1962,3562,1,2023-11-14,1,8,74,642,19,8703,1,0
1963,3563,1,2024-06-06,1,17,166,1348,45,8706,1,0
1964,3563,1,2024-05-12,1,17,166,1385,45,8707,1,0
1965,3572,1,2023-07-09,1,28,296,2242,80,8728,1,0
1966,3572,2,2023-07-24,1,28,296,2218,81,8729,1,0
1967,3574,1,2023-11-21,1,14,137,1078,36,8734,1,0
1968,3578,1,2023-10-03,1,12,118,944,30,8743,1,0
1969,3587,1,2023-12-30,1,26,271,2111,75,8765,1,0
1970,3589,1,2024-04-19,1,16,158,1269,44,8769,1,0
1971,3589,2,2024-04-03,1,16,158,1246,43,8770,1,0
1972,3591,2,2024-09-20,1,22,225,1759,62,8773,1,0
1973,3591,2,2024-09-05,1,22,225,1762,62,8772,1,0
1974,3595,1,2023-06-05,1,18,184,1412,50,8780,1,0
1975,3598,1,2023-09-01,1,26,274,2094,75,8787,1,0
1976,3604,2,2024-07-16,1,10,97,749,24,8795,1,0
1977,3605,1,2023-10-31,1,24,251,1960,67,8797,1,0
1978,3605,1,2023-10-11,1,24,251,1919,67,8796,1,0
1979,3612,1,2024-02-14,1,4,32,281,9,8810,1,0
1980,3613,1,2023-09-25,1,15,153,1174,40,8811,1,0
1981,3614,1,2025-01-04,1,16,156,1258,42,8812,1,0
1982,3614,1,2025-01-04,1,16,156,1261,42,8813,1,0
1983,3615,1,2024-11-11,1,1,9,38,3,8816,1,0
1984,3615,2,2024-11-22,1,1,9,35,1,8815,1,0
1985,3617,1,2024-08-07,1,17,170,1386,46,8820,1,0
1986,3625,2,2023-07-22,1,25,266,1999,72,8834,1,0
1987,3625,1,2023-07-11,1,25,266,1976,73,8835,1,0
1988,3629,1,2023-06-04,1,22,234,1739,61,8845,1,0
1989,3630,1,2024-09-04,1,17,165,1387,46,8846,1,0
1990,3632,1,2023-12-14,1,18,189,1480,49,8851,1,0
1991,3632,2,2023-12-14,1,18,189,1484,49,8850,1,0
1992,3633,1,2024-08-08,1,19,195,1547,51,8852,1,0
1993,3635,1,2023-03-02,1,29,303,2347,85,8857,1,0
1994,3637,1,2024-08-16,1,25,266,1987,72,8859,1,0
1995,3640,1,2024-04-28,1,5,42,375,13,8863,1,0
1996,3644,1,2023-02-25,1,2,14,119,6,8867,1,0
1997,3649,1,2025-01-22,1,18,189,1445,49,8879,1,0
1998,3654,1,2023-02-24,1,15,146,1229,41,8887,1,0
1999,3659,1,2024-07-09,1,20,200,1623,55,8895,1,0
2000,3662,1,2023-08-01,1,16,158,1258,43,8902,1,0
2001,3665,1,2024-06-02,1,24,256,1929,68,8912,1,0
2002,3665,2,2024-06-23,1,24,256,1910,68,8913,1,0
2003,3668,1,2024-07-31,1,2,12,93,4,8920,1,0
2004,3668,1,2024-08-10,1,2,12,86,5,8919,1,0
2005,3669,1,2023-02-27,1,26,276,2105,74,8921,1,0
2006,3674,1,2025-01-10,1,13,134,998,35,8934,1,0
2007,3674,1,2025-01-02,1,13,134,1024,35,8933,1,0
2008,3676,1,2023-11-05,1,21,213,1723,59,8937,1,0
2009,3678,1,2024-11-28,1,7,64,533,17,8941,1,0
2010,3679,1,2024-11-29,1,15,150,1166,38,8942,1,0
2011,3679,2,2024-12-16,1,15,150,1160,40,8943,1,0
2012,3680,1,2025-01-18,1,9,86,724,21,8945,1,0
2013,3682,1,2024-12-28,1,17,165,1389,47,8947,1,0
2014,3684,1,2024-06-30,1,25,265,2001,72,8953,1,0
2015,3688,1,2024-09-01,1,26,276,2079,75,8960,1,0
2016,3692,2,2024-02-07,1,6,57,500,15,8965,1,0
2017,3693,1,2024-06-28,1,5,45,390,11,8966,1,0
2018,3694,1,2023-05-26,1,5,46,349,13,8967,1,0
2019,3695,1,2023-09-06,1,22,225,1781,61,8970,1,0
2020,3695,1,2023-08-30,1,22,225,1782,62,8969,1,0
2021,3698,1,2023-02-06,1,19,196,1547,51,8975,1,0
2022,3698,2,2023-02-18,1,19,196,1523,53,8978,1,0
2023,3700,1,2024-06-02,1,1,3,16,1,8980,1,0
2024,3702,1,2023-06-29,1,14,138,1080,37,8983,1,0
2025,3705,1,2024-07-19,1,6,57,462,15,8990,1,0
2026,3705,2,2024-07-31,1,6,57,416,15,8988,1,0
2027,3706,1,2023-07-27,1,2,19,152,5,8991,1,0
2028,3706,1,2023-08-18,1,2,19,125,6,8992,1,0
2029,3708,1,2024-09-06,1,3,23,236,8,8996,1,0
2030,3710,2,2024-03-17,1,27,287,2194,79,9001,1,0
2031,3711,2,2024-04-14,1,3,26,222,8,9002,1,0
2032,3713,1,2023-01-10,1,16,156,1267,44,9006,1,0
2033,3713,2,2023-02-07,1,16,156,1313,43,9005,1,0
2034,3720,2,2023-10-14,1,4,32,300,9,9022,1,0
2035,3722,1,2023-02-25,1,23,244,1872,66,9027,1,0
2036,3722,1,2023-03-08,1,23,244,1819,66,9026,1,0
2037,3723,1,2023-02-06,1,18,189,1464,50,9028,1,0
2038,3726,2,2024-03-30,1,1,9,27,2,9036,1,0
2039,3732,2,2024-03-06,1,23,238,1813,66,9046,1,0
2040,3734,1,2024-07-13,1,30,317,2366,87,9054,1,0
2041,3736,1,2024-02-22,1,21,217,1667,56,9060,1,0
2042,3736,1,2024-03-04,1,21,217,1711,59,9059,1,0
2043,3737,1,2024-08-14,1,7,69,517,16,9062,1,0
2044,3737,1,2024-08-18,1,7,69,528,17,9061,1,0
2045,3740,1,2024-11-08,1,21,215,1675,58,9068,1,0
2046,3741,1,2024-08-11,1,26,274,2084,77,9069,1,0
2047,3742,1,2024-04-26,1,12,120,964,29,9070,1,0
2048,3743,1,2023-10-08,1,16,158,1309,44,9071,1,0
2049,3744,1,2023-07-31,1,26,274,2062,74,9073,1,0
2050,3745,1,2023-10-01,1,29,311,2353,85,9074,1,0
2051,3747,1,2023-02-20,1,23,238,1875,64,9078,1,0
2052,3751,1,2024-08-30,1,23,237,1837,66,9087,1,0
2053,3751,1,2024-08-21,1,23,237,1818,64,9085,1,0
2054,3752,1,2023-05-01,1,29,305,2359,84,9090,1,0
2055,3752,1,2023-05-11,1,29,305,2292,85,9089,1,0
2056,3760,1,2023-04-03,1,8,78,622,18,9104,1,0
2057,3761,1,2024-10-23,1,11,107,898,27,9108,1,0
2058,3763,1,2024-02-18,1,20,204,1603,55,9111,1,0
2059,3765,1,2023-07-17,1,20,208,1575,55,9115,1,0
2060,3765,2,2023-06-29,1,20,208,1638,54,9116,1,0
2061,3771,1,2024-09-05,1,17,170,1396,47,9130,1,0
2062,3771,1,2024-09-04,1,17,170,1353,47,9131,1,0
2063,3772,1,2024-10-10,1,11,111,891,27,9132,1,0
2064,3773,1,2023-09-06,1,14,139,1154,37,9133,1,0
2065,3774,1,2023-09-28,1,24,252,1905,69,9136,1,0
2066,3779,1,2023-07-21,1,13,130,1017,33,9145,1,0
2067,3784,1,2024-04-29,1,4,40,312,10,9160,1,0
2068,3788,2,2024-12-25,1,28,296,2273,80,9168,1,0
2069,3790,1,2024-05-23,1,6,59,447,15,9174,1,0
2070,3790,1,2024-05-13,1,6,59,492,14,9173,1,0
2071,3791,2,2024-12-22,1,14,136,1144,37,9176,1,0
2072,3791,1,2024-12-19,1,14,136,1141,36,9177,1,0
2073,3792,1,2024-11-10,1,18,178,1469,50,9178,1,0
2074,3792,1,2024-10-28,1,18,178,1486,49,9180,1,0
2075,3794,1,2024-02-04,1,7,62,561,16,9182,1,0
2076,3795,1,2023-11-19,1,27,290,2194,78,9183,1,0
2077,3796,1,2023-01-30,1,12,122,960,29,9184,1,0
2078,3800,2,2024-03-11,1,3,27,180,7,9195,1,0
2079,3809,1,2024-02-06,1,2,15,85,6,9215,1,0
2080,3812,1,2024-06-11,1,14,136,1141,37,9219,1,0
2081,3812,1,2024-05-27,1,14,136,1110,36,9220,1,0
2082,3813,1,2023-11-13,1,30,314,2373,86,9221,1,0
2083,3815,1,2024-06-18,1,26,280,2097,75,9224,1,0
2084,3816,1,2023-04-22,1,26,278,2099,76,9227,1,0
2085,3816,1,2023-04-14,1,26,278,2100,76,9228,1,0
2086,3817,1,2024-04-30,1,7,67,510,16,9229,1,0
2087,3819,1,2024-11-09,1,25,265,1970,71,9233,1,0
2088,3819,1,2024-10-12,1,25,265,2010,72,9232,1,0
2089,3820,1,2024-02-12,1,17,169,1403,45,9234,1,0
2090,3820,2,2024-02-20,1,17,169,1359,46,9235,1,0
2091,3821,1,2024-04-24,1,26,275,2057,77,9236,1,0
2092,3825,1,2023-09-07,1,20,206,1592,55,9244,1,0
2093,3828,1,2025-01-02,1,5,44,361,11,9248,1,0
2094,3830,2,2023-12-21,1,2,16,90,5,9252,1,0
2095,3832,1,2024-03-15,1,14,140,1074,36,9255,1,0
2096,3834,1,2023-10-18,1,8,73,629,18,9259,1,0
2097,3836,1,2024-11-15,1,28,298,2253,82,9263,1,0
2098,3837,1,2024-08-16,1,29,303,2306,84,9264,1,0
2099,3838,1,2023-10-08,1,27,287,2128,79,9265,1,0
2100,3841,1,2024-12-12,1,22,224,1736,60,9268,1,0
2101,3843,1,2024-04-16,1,23,245,1868,65,9272,1,0
2102,3844,2,2023-02-27,1,10,104,822,25,9275,1,0
2103,3846,1,2024-05-07,1,24,251,1906,70,9277,1,0
2104,3847,1,2024-08-22,1,13,128,1065,34,9280,1,0
2105,3847,1,2024-08-25,1,13,128,1026,34,9282,1,0
2106,3851,2,2024-09-11,1,21,213,1709,57,9289,1,0
2107,3853,1,2023-12-12,1,20,201,1591,55,9293,1,0
2108,3854,1,2024-07-25,1,29,303,2312,85,9295,1,0
2109,3860,1,2023-11-23,1,22,234,1778,62,9304,1,0
2110,3863,1,2024-02-29,1,22,226,1783,61,9318,1,0
2111,3863,2,2024-02-27,1,22,226,1800,61,9315,1,0
2112,3866,1,2024-11-05,1,29,305,2293,85,9324,1,0
2113,3869,1,2023-08-05,1,12,118,929,32,9331,1,0
2114,3869,1,2023-08-26,1,12,118,990,29,9330,1,0
2115,3870,1,2023-08-12,1,29,303,2351,84,9335,1,0
2116,3876,1,2024-06-25,1,17,173,1400,48,9349,1,0
2117,3876,1,2024-06-19,1,17,173,1365,45,9347,1,0
2118,3878,1,2023-05-28,1,28,295,2275,80,9354,1,0
2119,3881,1,2023-09-29,1,23,236,1819,65,9360,1,0
2120,3882,1,2024-09-15,1,25,260,2034,71,9361,1,0
2121,3883,1,2023-05-26,1,3,28,204,8,9362,1,0
2122,3886,1,2023-04-01,1,29,311,2336,84,9367,1,0
2123,3886,1,2023-04-14,1,29,311,2324,84,9366,1,0
2124,3889,1,2024-12-11,1,30,315,2401,86,9371,1,0
2125,3891,1,2023-03-09,1,20,204,1636,55,9375,1,0
2126,3896,1,2024-02-01,1,9,88,722,21,9382,1,0
2127,3898,1,2024-04-01,1,10,103,755,24,9387,1,0
2128,3898,1,2024-04-05,1,10,103,751,25,9388,1,0
2129,3900,1,2024-08-22,1,11,116,888,27,9392,1,0
2130,3911,1,2023-09-10,1,6,55,499,14,9418,1,0
2131,3912,1,2024-07-27,1,10,102,797,24,9419,1,0
2132,3919,1,2023-11-23,1,7,65,551,17,9433,1,0
2133,3919,1,2023-11-11,1,7,65,510,16,9434,1,0
2134,3922,1,2023-12-12,1,3,22,167,8,9440,1,0
2135,3923,1,2024-08-05,1,24,248,1921,68,9442,1,0
2136,3923,1,2024-08-26,1,24,248,1921,69,9441,1,0
2137,3926,1,2023-03-13,1,22,229,1807,62,9448,1,0
2138,3927,2,2023-10-20,1,7,68,541,16,9449,1,0
2139,3929,1,2023-02-26,1,9,88,697,21,9453,1,0
2140,3929,1,2023-02-22,1,9,88,727,21,9452,1,0
2141,3932,1,2024-03-14,1,16,156,1272,42,9460,1,0
2142,3937,1,2023-09-26,1,29,303,2289,84,9467,1,0
2143,3937,1,2023-09-29,1,29,303,2317,85,9466,1,0
2144,3939,1,2024-02-16,1,6,60,454,15,9469,1,0
2145,3939,1,2024-02-20,1,6,60,490,14,9470,1,0
2146,3940,2,2024-10-30,1,17,171,1383,47,9474,1,0
2147,3940,1,2024-11-04,1,17,171,1340,46,9471,1,0
2148,3941,1,2024-10-26,1,4,38,283,10,9476,1,0
2149,3943,1,2023-08-20,1,11,106,840,27,9479,1,0
2150,3946,1,2024-12-09,1,8,73,644,19,9486,1,0
2151,3946,1,2025-01-04,1,8,73,613,18,9485,1,0
2152,3965,2,2023-10-24,1,3,21,220,8,9528,1,0
2153,3966,1,2023-03-05,1,7,66,549,16,9529,1,0
2154,3967,1,2024-09-02,1,13,134,1055,33,9530,1,0
2155,3969,2,2023-08-28,1,3,21,250,8,9532,1,0
2156,3970,1,2023-03-11,1,10,104,769,23,9534,1,0
2157,3972,1,2024-08-20,1,9,84,712,21,9538,1,0
2158,3976,1,2024-05-14,1,17,165,1337,46,9545,1,0
2159,3980,1,2023-02-06,1,6,60,465,15,9553,1,0
2160,3982,2,2023-06-13,1,3,24,224,7,9557,1,0
2161,3983,2,2023-01-31,1,28,299,2222,80,9558,1,0
2162,3987,1,2024-10-30,1,15,150,1174,38,9565,1,0
2163,3987,2,2024-10-29,1,15,150,1223,40,9566,1,0
2164,3988,1,2024-06-03,1,24,253,1901,69,9569,1,0
2165,3988,1,2024-06-19,1,24,253,1954,69,9568,1,0
2166,3989,1,2024-11-06,1,9,84,701,21,9570,1,0
2167,3990,1,2024-09-11,1,7,62,539,17,9572,1,0
2168,3991,1,2023-04-26,1,21,214,1671,56,9576,1,0
2169,3991,1,2023-05-01,1,21,214,1699,59,9577,1,0
2170,3993,1,2024-04-06,1,3,29,168,8,9582,1,0
2171,3993,1,2024-04-18,1,3,29,239,8,9581,1,0
2172,4000,1,2023-08-01,1,10,97,787,24,9596,1,0
2173,4000,1,2023-07-26,1,10,97,789,24,9597,1,0
